,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
2613,99.08031,102.449749,35.90605,0.0,58.603219,0.0,2.11488
2614,107.36031,110.1276,41.58567,0.0,56.72327,0.0,3.85568
2615,91.71038,95.08681,25.85467,0.0,57.25261,0.0,4.07188
2616,84.39911,88.693969,19.21001,0.0,57.981649,0.0,2.88118
2617,86.44678,90.349039,22.96795,0.0,59.506909,0.0,2.01583
2618,95.23257,99.757549,28.43727,0.0,59.218889,0.0,4.12518
2619,85.719,141.353949,19.99371,0.0,109.257909,0.0,4.17308
2620,84.33886,86.90675,19.21674,0.0,56.52691,0.0,2.61664
2621,85.867059,88.7461,22.61158,0.0,58.63541,0.0,1.90553
2622,94.629379,97.3062,28.07607,0.0,57.93318,0.0,2.55244
2623,85.074929,88.66362,19.15909,0.0,58.43903,0.0,2.52723
2624,91.87636,96.488659,26.319169,0.0,57.65291,0.0,4.53745
2625,106.558899,110.39994,40.36666,0.0,57.6162,0.0,4.29394
2626,96.790689,100.01032,34.18742,0.0,57.38892,0.0,2.60128
2627,92.114809,95.64046,26.00046,0.0,57.39006,0.0,3.45662
2628,91.53492,95.092599,25.99265,0.0,57.30867,0.0,2.85877
2629,106.09516,211.517469,40.24597,0.0,159.16209,0.0,4.00224
2630,99.210669,102.49371,34.44901,0.0,59.67677,0.0,2.3754
2631,92.411579,96.37434,26.29889,0.0,58.22898,0.0,2.96656
2632,85.812619,89.2317,20.48747,0.0,57.34283,0.0,2.91889
2633,93.0317,96.416919,28.004199,0.0,56.904,0.0,2.88585
2634,86.052999,88.17408,21.41738,0.0,59.01325,0.0,2.28687
2635,85.906,90.506419,20.49617,0.0,58.993409,0.0,2.77465
2636,85.84727,90.90678,20.63612,0.0,59.23903,0.0,2.55542
2637,93.593229,98.17443,27.89792,0.0,59.33615,0.0,2.37834
2638,83.8081,85.81977,21.09824,0.0,57.56938,0.0,1.85982
2639,86.116969,91.02892,20.75714,0.0,59.36808,0.0,2.57907
2640,91.51848,97.058989,25.852839,0.0,58.95046,0.0,4.29923
2641,106.03617,111.44732,40.41343,0.0,58.63649,0.0,4.42733
2642,97.474729,101.66408,34.32199,0.0,59.16025,0.0,2.2961
2643,91.378179,95.16716,25.95274,0.0,57.44352,0.0,3.14276
2644,92.21112,98.872039,26.38287,0.0,60.68015,0.0,3.78022
2645,106.13036,110.863849,40.164019,0.0,59.34261,0.0,2.67572
2646,97.497409,99.81828,34.17073,0.0,57.50099,0.0,2.28846
2647,91.464519,97.35856,25.99478,0.0,60.07423,0.0,2.69408
2648,85.33265,90.06206,19.32758,0.0,59.47004,0.0,2.85095
2649,92.59199,96.971629,26.723379,0.0,58.80337,0.0,2.81529
2650,85.671079,86.34559,21.06698,0.0,58.15715,0.0,1.70457
2651,84.98538,89.647089,19.43083,0.0,58.763179,0.0,3.03505
2652,84.86288,89.55775,19.43379,0.0,59.08465,0.0,2.55687
2653,93.039189,97.41078,27.03698,0.0,59.68793,0.0,2.31316
2654,85.98491,88.03073,21.05879,0.0,59.87692,0.0,1.74419
2655,85.343499,89.47906,19.38662,0.0,59.60779,0.0,2.35098
2656,90.95301,97.090149,25.22406,0.0,59.945139,0.0,3.12721
2657,96.20138,101.451689,30.47542,0.0,59.180009,0.0,4.16534
2658,90.88034,97.08237,25.32,0.0,59.36131,0.0,4.56158
2659,88.65274,93.408829,25.76472,0.0,59.966749,0.0,2.252719
2660,90.3878,91.089869,26.55097,0.0,57.33426,0.0,1.77816
2661,103.17747,106.50922,36.46006,0.0,58.07179,0.0,4.08851
2662,91.39162,95.215459,25.109179,0.0,58.59264,0.0,2.70012
2663,96.19582,100.177729,29.90777,0.0,59.062149,0.0,2.72031
2664,90.8504,98.02769,25.19204,0.0,59.350689,0.0,5.458042
2665,89.37444,90.779139,25.88144,0.0,57.440879,0.0,1.94746
2666,89.47467,90.972229,26.21563,0.0,57.58288,0.0,1.78978
2667,103.305299,105.98971,36.52247,0.0,57.70442,0.0,3.77451
2668,86.737539,90.86434,20.02415,0.0,59.402,0.0,2.89083
2669,89.96119,92.680079,24.36574,0.0,57.74669,0.0,2.37948
2670,86.30805,92.038729,20.44925,0.0,60.59364,0.0,2.64788
2671,91.20172,93.789649,27.77375,0.0,58.585869,0.0,2.0532
2672,91.79174,94.852799,27.635919,0.0,60.095859,0.0,1.81922
2673,99.924409,104.23063,31.52371,0.0,60.62146,0.0,4.17366
2674,87.093009,90.860669,21.010679,0.0,58.73576,0.0,2.39386
2675,90.22018,93.100909,24.22317,0.0,58.321799,0.0,2.33238
2676,86.19311,90.10861,20.01468,0.0,59.1965,0.0,2.47546
2677,90.24389,91.9089,27.19279,0.0,57.45128,0.0,1.93313
2678,90.23759,93.2617,27.70869,0.0,58.024949,0.0,1.99449
2679,99.08338,101.693629,30.659559,0.0,59.87352,0.0,2.53839
2680,92.14364,95.111209,25.04308,0.0,58.439239,0.0,2.977
2681,96.39173,152.699299,30.49956,0.0,110.692599,0.0,2.89
2682,91.547959,96.88561,25.07274,0.0,59.98353,0.0,3.15553
2683,89.78445,92.81032,25.99451,0.0,59.3833,0.0,2.04533
2684,89.2695,93.63012,26.2697,0.0,59.89572,0.0,1.9804
2685,103.75194,107.898079,36.58916,0.0,58.926629,0.0,4.38639
2686,92.193,94.411449,25.0515,0.0,57.932169,0.0,2.72607
2687,96.58488,99.10057,30.15848,0.0,57.853169,0.0,2.59666
2688,91.32441,95.28512,25.16144,0.0,58.74741,0.0,2.75624
2689,89.7726,91.33714,25.76018,0.0,58.30002,0.0,1.91774
2690,89.29385,92.43062,25.98738,0.0,59.262969,0.0,1.79076
2691,102.62408,108.122649,36.25023,0.0,60.40028,0.0,2.70396
2692,85.35751,90.893279,19.00258,0.0,60.798719,0.0,2.65158
2693,89.34466,93.780049,23.60166,0.0,59.533169,0.0,2.35395
2694,86.050519,89.1917,19.26873,0.0,58.71088,0.0,2.65838
2695,89.97921,92.54343,25.62766,0.0,59.1258,0.0,2.29218
2696,91.3184,91.96863,25.73854,0.0,58.88801,0.0,1.90625
2697,96.147189,98.88837,29.36088,0.0,58.01899,0.0,2.83894
2698,85.18052,89.583759,18.59848,0.0,60.083569,0.0,2.50511
2699,89.94001,94.07122,23.50169,0.0,59.681069,0.0,2.53242
2700,85.325639,130.45806,19.26348,4.63786,59.57792,3.12242,25.85174
2701,89.97439,103.668669,25.93322,2.07111,58.742369,0.0,8.90648
2702,90.10025,104.017169,25.685889,1.98462,59.92995,0.0,8.54239
