,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
252,97.359861,197.044122,0.0,0.0,0.0,0.0,0.0
253,392.703244,881.85737,0.0,0.01686,437.367453,2.655678,21.228515
254,143.057889,45.471608,0.0,0.0,0.0,0.0,0.0
255,85.95956,41.657501,0.0,0.0,0.0,0.0,0.0
256,249.438404,422.522423,0.0,0.01133,322.560054,0.09511,11.858571
257,373.469918,281.872402,0.0,0.02784,118.829347,0.07247,32.228017
258,231.184837,228.294539,0.0,0.02468,112.010641,0.09249,55.100461
259,491.870275,418.452986,0.0,0.02648,212.262821,0.09077,17.429657
260,39.594912,110.611612,0.0,0.0,0.0,0.0,0.0
261,112.260011,78.197635,0.0,0.0,0.0,0.0,0.0
262,335.337434,508.835283,0.0,0.01356,264.448434,0.07597,20.673705
263,1322.645001,107121.692385,0.0,0.02357,371.777619,0.26593,106338.564505
264,323.017443,346.719396,0.0,0.02488,185.25821,0.11689,22.532074
265,283.388761,450.089564,0.0,0.01985,254.945781,0.08867,11.928332
266,244.612188,316.959008,0.0,0.24814,155.059791,0.09662,14.54057
267,367.061462,285.0541,0.0,0.0518,201.214369,0.10233,16.298588
268,132.747627,417.545316,0.0,0.02089,222.382514,0.09903,10.777512
269,467.821091,451.121143,0.0,0.0,0.0,0.0,0.0
270,589.367066,934.791003,0.0,0.0,0.0,0.0,0.0
271,1158.311246,81168.192973,0.0,0.02043,844.045757,0.10293,79752.567958
272,182.341152,310.131322,0.0,0.01613,158.215749,0.132009,22.007405
273,25.577582,25.545702,0.0,0.0,0.0,0.0,0.0
274,28.43358,54.681951,0.0,0.0,0.0,0.0,0.0
275,60.781418,77.120486,0.0,0.0,0.0,0.0,0.0
276,182.349292,296.834581,0.0,0.02129,129.970649,0.124,40.105662
277,71.07268,76.299447,0.0,0.0,0.0,0.0,0.0
278,329.234589,368.028431,0.0,0.01791,227.008311,0.08526,13.12185
279,257.436279,303.238207,0.0,0.0264,164.758664,0.07189,17.083788
280,238.568322,264.194734,0.0,0.02219,131.176768,0.07654,14.807109
281,267.508352,237.635613,0.0,0.02718,125.773241,0.09259,13.069501
282,248.935555,224.845122,0.0,0.03012,126.273871,0.12297,40.209052
283,70.132851,31.436538,0.0,0.0,0.0,0.0,0.0
284,254.152772,236.672624,0.0,0.02019,149.136175,0.14874,18.649337
285,66.014913,29.874959,0.0,0.0,0.0,0.0,0.0
286,130.908958,204.959736,0.0,0.02443,128.76283,0.1199,18.165778
287,1338.21642,123865.742499,0.0,0.01733,514.956479,0.067,122434.764675
288,366.682522,309.004133,0.0,0.02125,147.974536,0.10741,39.178082
289,276.629286,142.110161,0.0,0.025,79.103204,0.09729,10.824214
290,183.378451,212.989141,0.0,0.01827,100.854539,0.10331,23.687853
291,173.547548,254.309471,0.0,0.02933,158.797338,0.10649,15.514589
292,227.40073,290.543406,0.0,0.02873,149.737855,0.11561,35.294465
293,230.427538,135.037975,0.0,0.0,0.0,0.0,0.0
294,1306.805042,109152.996938,0.0,0.01938,897.475629,0.08855,107616.318338
295,205.956965,207.353425,0.0,0.02339,114.780149,0.09937,13.379261
296,172.186699,330.017568,0.0,0.02255,139.059303,0.11119,26.084341
297,49.405245,29.24246,0.0,0.0,0.0,0.0,0.0
298,41.345841,42.31772,0.0,0.0,0.0,0.0,0.0
299,202.778177,312.31169,0.0,0.01783,133.158597,0.13099,11.547371
300,40.507262,35.347575,0.0,0.0,0.0,0.0,0.0
301,141.64269,207.357715,0.0,0.02031,97.820351,0.09983,17.835238
302,177.837295,218.310346,0.0,0.0242,134.178446,0.101439,34.330986
303,176.606116,196.447772,0.0,0.0146,99.5821,0.07886,15.728549
304,47.757756,31.996497,0.0,0.0,0.0,0.0,0.0
305,60.883007,50.353344,0.0,0.0,0.0,0.0,0.0
306,125.890261,244.267718,0.0,0.02099,110.564883,0.07686,9.816683
307,176.480136,168.847662,0.0,0.0,0.0,0.0,0.0
308,6084.567044,110520.849367,0.0,0.02312,893.565682,0.09152,109393.796449
309,279.583864,428.199709,0.0,0.02684,237.123994,0.102849,12.181362
310,59.436518,57.65791,0.0,0.0,0.0,0.0,0.0
311,61.685117,76.049797,0.0,0.0,0.0,0.0,0.0
312,44.443069,43.989739,0.0,0.0,0.0,0.0,0.0
313,181.619782,222.081864,0.0,0.0255,141.906791,0.09479,16.010069
314,192.564255,240.159412,0.0,0.01877,178.509035,0.1037,30.825629
315,181.249213,243.010289,0.0,0.02305,115.141379,0.0888,20.905935
316,157.579319,219.355216,0.0,0.04067,117.475207,0.10863,11.128413
317,34.819155,32.466227,0.0,0.0,0.0,0.0,0.0
318,181.958482,224.506222,0.0,0.01646,159.790617,0.12896,18.403797
319,42.394,80.120764,0.0,0.0,0.0,0.0,0.0
320,300.764538,322.501423,0.0,0.0258,174.146297,0.12532,14.41168
321,287.003859,111.556802,0.0,0.0,0.0,0.0,0.0
322,793.373082,126661.203046,0.0,0.02694,575.072976,0.30309,125838.824873
323,231.746597,213.33625,0.0,0.02671,114.19931,0.0822,10.986923
324,75.609757,54.803332,0.0,0.0,0.0,0.0,0.0
325,35.783484,52.486534,0.0,0.0,0.0,0.0,0.0
326,17.667807,16.985388,0.0,0.0,0.0,0.0,0.0
327,234.707626,149.303865,0.0,0.0187,98.281011,0.113949,13.789331
328,237.991662,325.967261,0.0,0.03228,209.269983,0.12394,11.782151
329,243.992168,221.582564,0.0,0.02482,136.990934,0.10536,22.411544
330,267.116852,229.744569,0.0,0.02718,155.68035,0.09141,11.428832
331,20.591856,23.813184,0.0,0.0,0.0,0.0,0.0
332,121.492754,229.580409,0.0,0.02489,147.449106,0.14105,17.731468
333,24.518623,24.970052,0.0,0.0,0.0,0.0,0.0
334,215.178019,325.346572,0.0,0.02134,192.773915,0.12042,11.302442
335,297.344301,103.350227,0.0,0.0,0.0,0.0,0.0
336,459.602587,473.145138,0.0,0.0,0.0,0.0,0.0
337,1702.026024,113713.511074,0.0,0.01712,1124.852619,0.12645,111945.442866
338,149.202965,146.806137,0.0,0.02523,84.74567,0.09363,10.143813
339,180.158574,132.911497,0.0,0.01913,79.533614,0.10113,11.408242
340,240.157391,342.801479,0.0,0.02037,173.840578,0.10533,18.810917
341,26.212252,93.612674,0.0,0.0,0.0,0.0,0.0
342,54.576511,71.0392,0.0,0.0,0.0,0.0,0.0
343,188.400308,219.390756,0.0,2.115539,147.966106,0.08414,13.594891
344,28.43157,42.472691,0.0,0.0,0.0,0.0,0.0
345,63.988285,49.589505,0.0,0.0,0.0,0.0,0.0
346,160.725177,174.606017,0.0,0.01416,98.783911,0.08189,17.234737
347,118.680136,163.092886,0.0,0.02507,91.424326,0.0794,13.891981
348,193.675204,157.158899,0.0,0.02513,108.529354,0.07236,11.862912
349,199.41394,197.100002,0.0,0.02146,132.670337,0.08056,8.955214
350,233.030996,152.505253,0.0,0.01969,80.007833,0.10923,9.949043
351,47.173017,33.520727,0.0,0.0,0.0,0.0,0.0
352,26.013421,38.912963,0.0,0.0,0.0,0.0,0.0
353,158.407929,209.874292,0.0,0.02019,137.888643,0.07738,13.7555
354,834.259204,149679.60075,0.0,0.02015,327.02406,0.09718,149022.012072
355,201.473868,141.491101,0.0,0.01632,88.108398,0.07396,8.387564
356,90.566527,49.152605,0.0,0.0,0.0,0.0,0.0
357,160.108807,230.691478,0.0,0.01542,161.632336,0.08235,7.335735
358,171.434149,187.940198,0.0,0.01857,115.286489,0.10808,9.248464
359,179.829823,140.612831,0.0,0.02325,77.067006,0.08709,9.482783
360,119.908946,150.620825,0.0,0.01935,80.438963,0.0926,17.767408
361,51.485063,54.538482,0.0,0.0,0.0,0.0,0.0
362,193.263754,234.138476,0.0,0.02293,130.685028,0.08658,25.409172
363,232.292966,111.980171,0.0,0.0,0.0,0.0,0.0
364,730.675637,150088.952013,0.0,0.01762,380.857372,0.09381,149415.775266
365,21.294106,24.933232,0.0,0.0,0.0,0.0,0.0
366,25.527962,15.842609,0.0,0.0,0.0,0.0,0.0
367,108.131434,146.618857,0.0,0.02314,83.762881,0.11983,15.02711
368,106.311445,120.885495,0.0,0.02168,84.529761,0.086749,5.430336
369,106.522235,147.182586,0.0,0.02341,84.66744,0.11297,7.987654
370,29.172129,12.356471,0.0,0.0,0.0,0.0,0.0
371,119.751106,131.592788,0.0,0.02062,85.60974,0.0925,7.077795
372,1138.48608,161494.253957,0.0,0.01758,848.408324,0.35014,159631.600886
373,194.212033,130.620248,0.0,0.01402,76.208656,0.08557,8.925304
374,174.178447,134.819555,0.0,0.01596,85.01998,0.08231,8.375704
375,180.444803,144.946189,0.0,0.02273,86.902619,0.10094,8.623545
376,122.587764,143.16883,0.0,0.02069,78.441185,0.12129,14.57797
377,136.312834,194.349713,0.0,0.0251,133.035726,0.12222,12.766471
378,820.599184,688.176407,0.0,0.0,0.0,0.0,0.0
379,2035.29253,126311.003851,0.0,0.02701,830.073857,0.12198,123767.252529
380,162.924615,193.319294,0.0,0.01912,138.914152,0.08349,6.832185
381,175.096897,139.479492,0.0,0.01815,79.891964,0.09425,11.806982
382,19.162216,24.269363,0.0,0.0,0.0,0.0,0.0
